url,expected_label,predicted_label
https://docs.google.com/presentation/d/e/2PACX-1vSMfMC3kSh_NRvXcNEkIr4P3c7X03KIvXfWiyp-5arRbOVIf8QovWsKaoAA_8VIgZqbNfSybPSSW2ZL/pub?start=false&amp;loop=false&amp;delayms=3000,1,0
https://bit.ly/3YW3Ajo,1,0
https://nexoenlineaexterior.z13.web.core.windows.net/,1,0
https://www.googletagmanager.com/gtag/js?id=G-BH2P3PXCDN&l=dataLayer&cx=c,1,0
https://storage.googleapis.com/captchacode_processor/100%25processcompleted/0ZXN0IGVtYWlsIHVwZSA.html#x@x.com,1,0
https://bit.ly/4h3ezhm,1,0
https://rr6qjw-0ke-2dojm1-wo4pni.pages.dev/,1,0
https://renewmyplannow.com,1,0
https://docs.google.com/presentation/d/1OOWTrZoQvGCU9fTJGuywCJIIqKiZnC_FnWqEEQDMrrU,1,0
https://sites.google.com/view/updati/home,1,0
https://docs.google.com/presentation/d/e/2PACX-1vT08k6nSOryNAY_kD-Q7f7LRNUwUc5LtpcTDQZ4dCDoQxjTlkv9AbKSRM8FrJSTMa39_qryp4t2t0a3/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1,0
https://umb-pl-help.weebly.com/,1,0
https://livenmitac-my.sharepoint.com/personal/hannah-daly_live_nmit_ac_nz/_layouts/15/WopiFrame.aspx?guestaccesstoken=IA5UzzOn3iViKU4F3pXemYHHABfWkPDjiRPFTFEaR/k=&amp;docid=1_169208e425ed84fea9fd294a6886d67e9&amp;wdFormId={06255F86-4BF9-4EE8-BD7E-FEF81913A79B}&amp;action=formsubmit,1,0
https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAMAAHMvvJtUODJRNzlXRDc0RTRNTFNUQ0ZFMzI1MkNINi4u,1,0
https://sp5ct6-fralqor-biz-vrontek-plamnix.pages.dev/,1,0
https://zaimbara.weebly.com/,1,0
https://www.dropbox.com/scl/fi/r3uduo0zh888lvx9n3sum/Your-Latest-Bill-Is-Ready.paper?rlkey=yys56nh8l3o58i9wf3ngyqt9v&st=9sftkmxm&dl=0,1,0
https://docs.google.com/presentation/d/e/2PACX-1vRPyLSCa0T2M0GyvEM2dNaf-QFdrMoq8hsAsTQUgB6HqpGLJZLkt4U4bvaz8yL1NgsdE2ihRZepFZ69/pub?start=false&amp;loop=false&amp;delayms=3000,1,0
http://26uru-4xw3e-hwq-seyjwp-zyg8.pages.dev/,1,0
https://bit.ly/48P3wFn,1,0
https://secureuptodatepay.weebly.com/,1,0
https://f-terms-req-appeal.github.io/100/request.html,1,0
https://sites.google.com/view/kundekonto0/home,1,0
https://docs.google.com/presentation/d/e/2PACX-1vQlsk4SFWR1OV_te9nIPtmzKfTDfpiXWId5zmn2QUEDxnYV6aoKTJAwmM6r8fT6f9vYpCtcad5OOHhI/pub?start=false&amp;loop=false&amp;delayms=3000,1,0
https://bit.ly/4fMGHVz,1,0
